64.00,
69.00,
66.00,
63.00,
72.00,
67.00,
69.00,
74.00,
72.00,
63.00,
68.50,
70.00,
71.00,
68.00,
60.00,
71.00,
68.00,
67.00,
66.00,
69.00,
69.00,
68.00,
67.00,
65.00,
61.00,
61.00,
64.00,
68.00,
69.00,
68.00,
72.00,
68.00,
64.00,
65.50,
67.00,
70.00,
67.00,
62.50,
67.00,
67.00,
62.00,
62.00,
64.00,
66.00,
65.00,
67.00,
64.00,
76.00,
68.00,
68.00,
70.00,
62.00,
69.00,
67.00,
76.50,
64.50,
70.00,
63.00,
72.00,
64.00,
70.00,
68.00,
65.00,
60.00,
69.00,
73.00,
76.50,
64.00,
62.00,
72.00,
63.00,
64.00,
64.00,
71.00,
73.00,
62.00,
72.00,
71.00,
65.00,
72.00,
63.00,
67.00,
69.00,
63.00,
68.00,
64.00,
66.00,
72.00,
59.50,
65.00,
68.00,
66.00,
73.00,
65.00,
61.00,
66.00,
62.50,
65.00,
65.00,
63.00,
68.00,
67.00,
70.00,
70.00,
65.00,
70.00,
70.00,
64.00,
63.00,
68.00,
63.50,
67.50,
66.00,
66.00,
63.00,
63.00,
61.00,
72.00,
70.00,
71.00,
71.00,
67.00,
69.00,
72.00,
74.00,
63.00,
61.00,
66.00,
63.00,
66.00,
67.00,
64.00,
66.00,
68.00,
62.00,
66.00,
63.00,
66.00,
66.00,
69.00,
74.00,
70.00,
68.00,
68.00,
71.00,
64.00,
69.00,
72.00,
63.00,
62.00,
65.00,
61.00,
67.00,
69.00,
64.00,
62.00,
64.00,
66.00,
63.00,
61.00,
67.00,
67.00,
63.50,
60.00,
67.00,
61.00,
64.00,
61.00,
68.00,
63.00,
67.00,
63.00,
60.00,
72.00,
67.75,
70.00,
67.00,
67.00,
64.50,
60.50,
74.00,
69.50,
66.00,
65.00,
65.00,
73.00,
63.00,
67.00,
66.00,
68.00,
68.00,
74.00,
70.00,
65.00,
72.00,
63.00,
70.00,
75.00,
74.00,
62.00,
63.00,
70.00,
71.00,
63.00,
63.00,
62.00,
63.00,
65.00,
62.00,
63.00,
65.00,
63.00,
64.00,
68.00,
64.00,
61.00,
62.00,
66.00,
74.00,
72.00,
72.00,
68.00,
65.00,
69.00,
65.00,
64.00,
73.00,
64.00,
67.00,
72.00,
73.00,
74.00,
68.00,
73.00,
68.00,
63.00
